Place,Date,Time,Value,Unit
4384,6/30/24,10:30:22,12510,LUX     
4385,6/30/24,10:40:22,13240,LUX     
4386,6/30/24,10:50:22,13240,LUX     
4387,6/30/24,11:00:22,9430,LUX     
4388,6/30/24,11:10:22,9400,LUX     
4389,6/30/24,11:20:22,11370,LUX     
4390,6/30/24,11:30:22,12990,LUX     
4391,6/30/24,11:40:22,11300,LUX     
4392,6/30/24,11:50:22,13100,LUX     
4393,6/30/24,12:00:22,15790,LUX     
4394,6/30/24,12:10:22,18940,LUX     
4395,6/30/24,12:20:22,24100,LUX     
4396,6/30/24,12:30:22,21600,LUX     
4397,6/30/24,12:40:22,26900,LUX     
4398,6/30/24,12:50:22,27400,LUX     
4399,6/30/24,13:00:22,28600,LUX     
4400,6/30/24,13:10:22,26300,LUX     
4401,6/30/24,13:20:22,24900,LUX     
4402,6/30/24,13:30:22,29500,LUX     
4403,6/30/24,13:40:22,22900,LUX     
4404,6/30/24,13:50:22,33100,LUX     
4405,6/30/24,14:00:22,16320,LUX     
4406,6/30/24,14:10:22,19700,LUX     
4407,6/30/24,14:20:22,24800,LUX     
4408,6/30/24,14:30:22,29800,LUX     
4409,6/30/24,14:40:22,20300,LUX     
4410,6/30/24,14:50:22,16990,LUX     
4411,6/30/24,15:00:22,12360,LUX     
4412,6/30/24,15:10:22,14310,LUX     
4413,6/30/24,15:20:22,15800,LUX     
4414,6/30/24,15:30:22,27900,LUX     
4415,6/30/24,15:40:22,14650,LUX     
4416,6/30/24,15:50:22,14290,LUX     
4417,6/30/24,16:00:22,38800,LUX     
4418,6/30/24,16:10:22,9960,LUX     
4419,6/30/24,16:20:22,23300,LUX     
4420,6/30/24,16:30:22,23000,LUX     
4421,6/30/24,16:40:22,23900,LUX     
4422,6/30/24,16:50:22,16540,LUX     
4423,6/30/24,17:00:22,9430,LUX     
4424,6/30/24,17:10:22,9140,LUX     
4425,6/30/24,17:20:22,5040,LUX     
4426,6/30/24,17:30:22,4500,LUX     
4427,6/30/24,17:40:22,3870,LUX     
4428,6/30/24,17:50:22,3250,LUX     
4429,6/30/24,18:00:22,2550,LUX     
4430,6/30/24,18:10:22,1920,LUX     
4431,6/30/24,18:20:22,1281,LUX     
4432,6/30/24,18:30:22,462,LUX     
4433,6/30/24,18:40:22,112,LUX     
4434,6/30/24,18:50:22,16,LUX     
4435,6/30/24,19:00:22,0,LUX     
4436,6/30/24,19:10:22,0,LUX     
4437,6/30/24,19:20:22,0,LUX     
4438,6/30/24,19:30:22,0,LUX     
4439,6/30/24,19:40:22,0,LUX     
4440,6/30/24,19:50:22,0,LUX     
4441,6/30/24,20:00:22,0,LUX     
4442,6/30/24,20:10:22,0,LUX     
4443,6/30/24,20:20:22,0,LUX     
4444,6/30/24,20:30:22,0,LUX     
4445,6/30/24,20:40:22,0,LUX     
4446,6/30/24,20:50:22,0,LUX     
4447,6/30/24,21:00:22,0,LUX     
4448,6/30/24,21:10:22,0,LUX     
4449,6/30/24,21:20:22,0,LUX     
4450,6/30/24,21:30:22,0,LUX     
4451,6/30/24,21:40:22,0,LUX     
4452,6/30/24,21:50:22,0,LUX     
4453,6/30/24,22:00:22,0,LUX     
4454,6/30/24,22:10:22,0,LUX     
4455,6/30/24,22:20:22,0,LUX     
4456,6/30/24,22:30:22,0,LUX     
4457,6/30/24,22:40:22,0,LUX     
4458,6/30/24,22:50:22,0,LUX     
4459,6/30/24,23:00:22,0,LUX     
4460,6/30/24,23:10:22,0,LUX     
4461,6/30/24,23:20:22,0,LUX     
4462,6/30/24,23:30:22,0,LUX     
4463,6/30/24,23:40:22,0,LUX     
4464,6/30/24,23:50:22,0,LUX     
4465,7/1/24,0:00:22,0,LUX     
4466,7/1/24,0:10:22,0,LUX     
4467,7/1/24,0:20:22,0,LUX     
4468,7/1/24,0:30:22,0,LUX     
4469,7/1/24,0:40:22,0,LUX     
4470,7/1/24,0:50:22,0,LUX     
4471,7/1/24,1:00:22,0,LUX     
4472,7/1/24,1:10:22,0,LUX     
4473,7/1/24,1:20:22,0,LUX     
4474,7/1/24,1:30:22,0,LUX     
4475,7/1/24,1:40:22,0,LUX     
4476,7/1/24,1:50:22,0,LUX     
4477,7/1/24,2:00:22,0,LUX     
4478,7/1/24,2:10:22,0,LUX     
4479,7/1/24,2:20:22,0,LUX     
4480,7/1/24,2:30:22,0,LUX     
4481,7/1/24,2:40:22,0,LUX     
4482,7/1/24,2:50:22,0,LUX     
4483,7/1/24,3:00:22,0,LUX     
4484,7/1/24,3:10:22,0,LUX     
4485,7/1/24,3:20:22,0,LUX     
4486,7/1/24,3:30:22,0,LUX     
4487,7/1/24,3:40:22,0,LUX     
4488,7/1/24,3:50:22,0,LUX     
4489,7/1/24,4:00:22,0,LUX     
4490,7/1/24,4:10:22,0,LUX     
4491,7/1/24,4:20:22,0,LUX     
4492,7/1/24,4:30:22,0,LUX     
4493,7/1/24,4:40:22,0,LUX     
4494,7/1/24,4:50:22,0,LUX     
4495,7/1/24,5:00:22,0,LUX     
4496,7/1/24,5:10:22,0,LUX     
4497,7/1/24,5:20:22,0,LUX     
4498,7/1/24,5:30:22,0,LUX     
4499,7/1/24,5:40:22,0,LUX     
4500,7/1/24,5:50:22,0,LUX     
4501,7/1/24,6:00:22,0,LUX     
4502,7/1/24,6:10:22,0,LUX     
4503,7/1/24,6:20:22,7,LUX     
4504,7/1/24,6:30:22,66,LUX     
4505,7/1/24,6:40:22,194,LUX     
4506,7/1/24,6:50:22,532,LUX     
4507,7/1/24,7:00:22,1520,LUX     
4508,7/1/24,7:10:22,1920,LUX     
4509,7/1/24,7:20:22,3530,LUX     
4510,7/1/24,7:30:22,5340,LUX     
4511,7/1/24,7:40:22,6120,LUX     
4512,7/1/24,7:50:22,8290,LUX     
4513,7/1/24,8:00:22,12510,LUX     
4514,7/1/24,8:10:22,11140,LUX     
4515,7/1/24,8:20:22,8910,LUX     
4516,7/1/24,8:30:22,38200,LUX     
4517,7/1/24,8:40:22,30400,LUX     
4518,7/1/24,8:50:22,8330,LUX     
4519,7/1/24,9:00:22,11130,LUX     
4520,7/1/24,9:10:22,56400,LUX     
4521,7/1/24,9:20:22,58400,LUX     
4522,7/1/24,9:30:22,60200,LUX     
4523,7/1/24,9:40:22,73600,LUX     
4524,7/1/24,9:50:22,26400,LUX     
4525,7/1/24,10:00:22,21200,LUX     
4526,7/1/24,10:10:22,74900,LUX     
4527,7/1/24,10:20:22,76900,LUX     
4528,7/1/24,10:30:22,64900,LUX     
4529,7/1/24,10:40:22,65700,LUX     
4530,7/1/24,10:50:22,89000,LUX     
4531,7/1/24,11:00:22,98600,LUX     
4532,7/1/24,11:10:22,92700,LUX     
4533,7/1/24,11:20:22,90100,LUX     
4534,7/1/24,11:30:22,94000,LUX     
4535,7/1/24,11:40:22,99999,LUX     
4536,7/1/24,11:50:22,56800,LUX     
4537,7/1/24,12:00:22,86300,LUX     
4538,7/1/24,12:10:22,25200,LUX     
4539,7/1/24,12:20:22,28600,LUX     
